TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
MGNT,D,20190103,000000,3511.5000000,3596.5000000,3482.0000000,3576.0000000,221513
MGNT,D,20190104,000000,3590.0000000,3652.5000000,3580.0000000,3600.0000000,258406
MGNT,D,20190108,000000,3602.5000000,3688.0000000,3563.0000000,3680.0000000,232366
MGNT,D,20190109,000000,3679.0000000,3750.0000000,3661.0000000,3698.5000000,252801
MGNT,D,20190110,000000,3703.0000000,3838.5000000,3699.0000000,3830.0000000,423249
MGNT,D,20190111,000000,3830.5000000,3897.0000000,3816.0000000,3827.0000000,370716
MGNT,D,20190114,000000,3819.0000000,3819.0000000,3756.5000000,3790.5000000,188090
MGNT,D,20190115,000000,3812.5000000,3930.0000000,3806.0000000,3920.0000000,459913
MGNT,D,20190116,000000,3930.5000000,3999.0000000,3930.5000000,3970.0000000,377556
MGNT,D,20190117,000000,4000.0000000,4166.5000000,3992.5000000,4155.0000000,971030
MGNT,D,20190118,000000,4182.0000000,4232.0000000,4110.0000000,4152.0000000,586706
MGNT,D,20190121,000000,4170.0000000,4267.5000000,4112.0000000,4140.0000000,634536
MGNT,D,20190122,000000,4132.0000000,4228.0000000,4112.5000000,4200.0000000,428278
MGNT,D,20190123,000000,4219.0000000,4328.0000000,4191.5000000,4300.0000000,554050
MGNT,D,20190124,000000,4317.0000000,4425.0000000,4240.0000000,4256.0000000,698528
MGNT,D,20190125,000000,4280.0000000,4284.5000000,4140.0000000,4191.0000000,580989
MGNT,D,20190128,000000,4221.5000000,4229.5000000,4115.0000000,4147.0000000,293665
MGNT,D,20190129,000000,4160.0000000,4211.5000000,4124.0000000,4188.0000000,245994
MGNT,D,20190130,000000,4195.5000000,4209.5000000,4150.0000000,4164.0000000,156003
MGNT,D,20190131,000000,4200.5000000,4220.0000000,4105.5000000,4155.0000000,364963
MGNT,D,20190201,000000,4151.5000000,4187.0000000,4117.5000000,4133.0000000,168709
MGNT,D,20190204,000000,4144.0000000,4167.0000000,4122.5000000,4130.0000000,207705
MGNT,D,20190205,000000,4135.0000000,4155.0000000,4040.0000000,4054.0000000,299418
MGNT,D,20190206,000000,4055.0000000,4059.5000000,4000.5000000,4025.5000000,335129
MGNT,D,20190207,000000,4022.5000000,4155.0000000,4010.5000000,4029.5000000,592169
MGNT,D,20190208,000000,4027.0000000,4099.5000000,4020.0000000,4039.5000000,386727
MGNT,D,20190211,000000,4060.0000000,4074.0000000,4015.0000000,4035.0000000,199350
MGNT,D,20190212,000000,4048.0000000,4094.0000000,4015.0000000,4035.0000000,339870
MGNT,D,20190213,000000,4036.5000000,4054.5000000,3944.0000000,3988.0000000,483855
MGNT,D,20190214,000000,3967.0000000,4017.5000000,3895.5000000,3895.5000000,530477
MGNT,D,20190215,000000,3914.5000000,3952.5000000,3844.5000000,3896.0000000,411189
MGNT,D,20190218,000000,3920.0000000,3947.0000000,3871.0000000,3910.0000000,204154
MGNT,D,20190219,000000,3915.0000000,3934.5000000,3860.5000000,3900.0000000,194481
MGNT,D,20190220,000000,3907.5000000,3954.0000000,3907.5000000,3950.0000000,274046
MGNT,D,20190221,000000,3960.5000000,3990.0000000,3944.0000000,3945.5000000,236539
MGNT,D,20190222,000000,3938.5000000,3985.0000000,3933.0000000,3962.5000000,270933
MGNT,D,20190225,000000,3980.0000000,3992.5000000,3911.0000000,3922.5000000,155513
MGNT,D,20190226,000000,3911.0000000,3938.5000000,3850.0000000,3875.5000000,169200
MGNT,D,20190227,000000,3894.0000000,3899.5000000,3790.5000000,3803.0000000,254768
MGNT,D,20190228,000000,3810.0000000,3814.0000000,3776.0000000,3780.0000000,243464
MGNT,D,20190301,000000,3794.0000000,3920.5000000,3782.5000000,3904.0000000,385313
MGNT,D,20190304,000000,3916.5000000,3959.5000000,3850.0000000,3860.0000000,196258
MGNT,D,20190305,000000,3859.0000000,3905.0000000,3832.5000000,3900.0000000,198916
MGNT,D,20190306,000000,3912.5000000,3939.0000000,3845.5000000,3859.0000000,240817
MGNT,D,20190307,000000,3866.0000000,3909.0000000,3827.0000000,3850.0000000,181690
MGNT,D,20190311,000000,3848.0000000,3880.0000000,3776.0000000,3801.5000000,203428
MGNT,D,20190312,000000,3814.5000000,3837.5000000,3787.5000000,3790.0000000,164980
MGNT,D,20190313,000000,3797.0000000,3830.0000000,3757.0000000,3830.0000000,216748
MGNT,D,20190314,000000,3792.0000000,3834.0000000,3735.0000000,3750.0000000,225660
