TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
VTBR,D,20190103,000000,0.0339050,0.0343600,0.0336600,0.0342100,9001460000
VTBR,D,20190104,000000,0.0342450,0.0346200,0.0342200,0.0346200,8608060000
VTBR,D,20190108,000000,0.0346550,0.0349950,0.0344700,0.0348400,10977620000
VTBR,D,20190109,000000,0.0349950,0.0351400,0.0348450,0.0350000,12256750000
VTBR,D,20190110,000000,0.0350000,0.0350600,0.0346500,0.0350450,12840740000
VTBR,D,20190111,000000,0.0351250,0.0354350,0.0349600,0.0351850,14970520000
VTBR,D,20190114,000000,0.0350000,0.0353350,0.0348050,0.0353000,9264850000
VTBR,D,20190115,000000,0.0353300,0.0358000,0.0353150,0.0354650,13744240000
VTBR,D,20190116,000000,0.0355800,0.0357300,0.0353700,0.0356500,8729340000
VTBR,D,20190117,000000,0.0356800,0.0357800,0.0355550,0.0357050,8701670000
VTBR,D,20190118,000000,0.0358050,0.0371000,0.0358050,0.0371000,34554650000
VTBR,D,20190121,000000,0.0371800,0.0376300,0.0368050,0.0368900,23320500000
VTBR,D,20190122,000000,0.0368500,0.0373200,0.0366050,0.0371000,21888460000
VTBR,D,20190123,000000,0.0371400,0.0376850,0.0370200,0.0375350,23608330000
VTBR,D,20190124,000000,0.0375400,0.0379800,0.0367400,0.0369250,38135060000
VTBR,D,20190125,000000,0.0370100,0.0371750,0.0366400,0.0369600,16761920000
VTBR,D,20190128,000000,0.0370100,0.0374250,0.0367150,0.0369400,17737840000
VTBR,D,20190129,000000,0.0369400,0.0374700,0.0367100,0.0374200,13435360000
VTBR,D,20190130,000000,0.0373850,0.0375000,0.0372000,0.0374800,9930190000
VTBR,D,20190131,000000,0.0376500,0.0378950,0.0374250,0.0377700,13828580000
VTBR,D,20190201,000000,0.0376200,0.0380400,0.0375550,0.0379150,16323750000
VTBR,D,20190204,000000,0.0379550,0.0384200,0.0379500,0.0383450,14942400000
VTBR,D,20190205,000000,0.0384300,0.0385000,0.0380850,0.0382100,12458410000
VTBR,D,20190206,000000,0.0381700,0.0381850,0.0376100,0.0376100,15759410000
VTBR,D,20190207,000000,0.0375650,0.0375700,0.0369500,0.0370100,14756440000
