TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
MTSS,D,20190103,000000,240.8500000,241.5000000,237.0000000,240.5000000,934650
MTSS,D,20190104,000000,240.4000000,248.6000000,239.5500000,248.6000000,2069380
MTSS,D,20190108,000000,248.7500000,253.0000000,247.7000000,250.0500000,1931200
MTSS,D,20190109,000000,252.7000000,253.3500000,249.1000000,252.0000000,2331050
MTSS,D,20190110,000000,251.1500000,256.0000000,249.1500000,256.0000000,2315270
MTSS,D,20190111,000000,255.0000000,255.4000000,251.8000000,252.8000000,1323400
MTSS,D,20190114,000000,251.6000000,253.6500000,251.0500000,252.3500000,1146940
MTSS,D,20190115,000000,252.6500000,254.7500000,251.5500000,252.4500000,1004860
MTSS,D,20190116,000000,252.4500000,255.2000000,251.5000000,254.7500000,1387920
MTSS,D,20190117,000000,255.5000000,256.3000000,253.9500000,255.2500000,2774600
MTSS,D,20190118,000000,256.3000000,257.9000000,255.1500000,257.5000000,1469100
MTSS,D,20190121,000000,257.9500000,260.0000000,256.7500000,260.0000000,671360
MTSS,D,20190122,000000,258.8000000,259.5000000,244.7000000,258.5500000,1764860
MTSS,D,20190123,000000,258.5000000,264.6000000,257.7000000,264.4500000,1539890
MTSS,D,20190124,000000,263.8000000,266.3000000,262.2000000,263.5000000,1925920
MTSS,D,20190125,000000,264.7500000,264.7500000,260.0500000,261.0000000,1687730
MTSS,D,20190128,000000,261.2000000,262.5000000,255.4500000,257.8000000,1764440
MTSS,D,20190129,000000,257.8500000,261.8500000,256.3500000,259.5500000,987400
MTSS,D,20190130,000000,260.0000000,262.3000000,258.4500000,261.1000000,724650
MTSS,D,20190131,000000,262.0000000,263.7000000,260.0000000,260.7500000,1602980
MTSS,D,20190201,000000,261.3000000,265.0000000,260.8000000,261.5500000,1604230
MTSS,D,20190204,000000,262.3000000,264.7000000,261.8000000,263.2500000,773690
MTSS,D,20190205,000000,263.5000000,267.0000000,262.6500000,264.9500000,1006010
MTSS,D,20190206,000000,265.1000000,265.9500000,261.9000000,263.1500000,1099900
MTSS,D,20190207,000000,262.8000000,262.9500000,259.6500000,261.8000000,1476930
MTSS,D,20190208,000000,260.2000000,262.8500000,247.5000000,255.0000000,5293370
MTSS,D,20190211,000000,251.9500000,253.3500000,249.0000000,251.5500000,3914390
MTSS,D,20190212,000000,252.0000000,258.2500000,251.3500000,255.3500000,2755750
MTSS,D,20190213,000000,255.1000000,256.7500000,251.2000000,254.1000000,2569820
MTSS,D,20190214,000000,252.4000000,257.4000000,251.7000000,257.2000000,1966010
MTSS,D,20190215,000000,257.3000000,262.8000000,255.6500000,260.4500000,2490990
MTSS,D,20190218,000000,260.4000000,261.0000000,253.0500000,253.9000000,2402090
MTSS,D,20190219,000000,253.9000000,255.4500000,250.5000000,250.6000000,1487110
MTSS,D,20190220,000000,251.6000000,254.6000000,250.2000000,251.0000000,1884800
MTSS,D,20190221,000000,251.4000000,252.8000000,245.8500000,249.0000000,2603260
MTSS,D,20190222,000000,249.5000000,251.4500000,247.3000000,249.0500000,1338820
MTSS,D,20190225,000000,250.5000000,251.7000000,249.3000000,250.9000000,930980
MTSS,D,20190226,000000,250.1500000,253.3500000,248.7500000,252.5000000,1629120
MTSS,D,20190227,000000,252.8000000,253.3000000,250.7500000,252.4000000,1308420
MTSS,D,20190228,000000,252.3000000,253.8000000,250.6000000,253.0000000,1570850
MTSS,D,20190301,000000,253.6000000,255.4000000,252.4500000,252.6000000,1720540
MTSS,D,20190304,000000,253.0500000,256.1500000,252.7500000,255.9500000,1230490
MTSS,D,20190305,000000,254.6500000,256.6500000,253.8000000,256.1500000,707640
MTSS,D,20190306,000000,256.6500000,258.8000000,256.1000000,257.5000000,1054170
MTSS,D,20190307,000000,251.0000000,256.0000000,250.5000000,254.9000000,2296970
MTSS,D,20190311,000000,254.1500000,256.9000000,252.6000000,256.6000000,1151810
MTSS,D,20190312,000000,257.5000000,258.8500000,256.2500000,258.0000000,1248660
MTSS,D,20190313,000000,257.9000000,260.4000000,257.1000000,260.2500000,1357250
MTSS,D,20190314,000000,260.4500000,261.6500000,257.1500000,259.3000000,1730770
MTSS,D,20190315,000000,260.3000000,261.6000000,259.6500000,260.0000000,3014830
MTSS,D,20190318,000000,260.6500000,264.4000000,258.6000000,263.7500000,2139000
MTSS,D,20190319,000000,263.0000000,266.5000000,260.3500000,261.9500000,2044090
MTSS,D,20190320,000000,260.5000000,264.6000000,257.2500000,258.0000000,2273780
MTSS,D,20190321,000000,258.9500000,272.1000000,256.6500000,268.0000000,7415460
MTSS,D,20190322,000000,268.8000000,269.2500000,264.2000000,265.0000000,3302910
MTSS,D,20190325,000000,262.9500000,266.7000000,260.7000000,262.0000000,2481300
MTSS,D,20190326,000000,262.0000000,265.9500000,261.1500000,263.4500000,2362570
MTSS,D,20190327,000000,263.5000000,264.2000000,257.0500000,257.7500000,2852330
MTSS,D,20190328,000000,257.8000000,258.8500000,255.1000000,255.9500000,3493010
MTSS,D,20190329,000000,255.6500000,257.3000000,251.5000000,252.4500000,3968380
MTSS,D,20190401,000000,253.9000000,254.8500000,252.1500000,254.0000000,3147860
MTSS,D,20190402,000000,255.0000000,258.8000000,254.8000000,258.0000000,2838410
MTSS,D,20190403,000000,258.0000000,260.9500000,257.5000000,258.4000000,2252040
MTSS,D,20190404,000000,259.1000000,262.5500000,258.5500000,262.2000000,1819470
MTSS,D,20190405,000000,263.0000000,265.2500000,262.1000000,264.3000000,1629890
MTSS,D,20190408,000000,264.3500000,264.9500000,260.0000000,260.8500000,1643270
MTSS,D,20190409,000000,262.1500000,263.8000000,260.9000000,261.5000000,1663430
MTSS,D,20190410,000000,261.0000000,262.0000000,258.2500000,259.4000000,2340770
MTSS,D,20190411,000000,259.2500000,262.9500000,258.8000000,260.5000000,1840530
MTSS,D,20190412,000000,262.0000000,263.9000000,258.7000000,259.0500000,2544350
MTSS,D,20190415,000000,260.5000000,263.2500000,259.3000000,260.2000000,1857610
MTSS,D,20190416,000000,260.9000000,262.0500000,255.8000000,257.4500000,3204280
MTSS,D,20190417,000000,258.3500000,259.6000000,256.8500000,258.0500000,2347220
MTSS,D,20190418,000000,258.0500000,259.8000000,256.5000000,259.0000000,2094820
MTSS,D,20190419,000000,259.5000000,260.2500000,258.8500000,259.8500000,643510
MTSS,D,20190422,000000,260.1500000,261.9000000,259.3000000,261.2500000,1423790
MTSS,D,20190423,000000,260.7000000,261.6500000,259.5000000,260.0000000,1497280
MTSS,D,20190424,000000,260.0000000,261.0000000,258.3000000,258.8000000,2419220
MTSS,D,20190425,000000,257.0500000,259.5000000,254.1000000,255.3500000,3111030
MTSS,D,20190426,000000,255.1500000,257.4000000,254.5000000,257.0000000,1102870
MTSS,D,20190429,000000,257.2000000,258.5000000,255.1500000,255.3000000,1111570
MTSS,D,20190430,000000,255.2000000,256.3000000,254.3500000,254.9000000,1138320
MTSS,D,20190502,000000,255.4000000,262.5000000,255.2000000,261.7500000,2150000
MTSS,D,20190503,000000,261.7500000,263.3500000,261.2000000,262.9000000,2293500
MTSS,D,20190506,000000,261.8000000,262.2500000,259.8000000,261.3500000,835940
MTSS,D,20190507,000000,261.6500000,263.3500000,258.5000000,258.6000000,1262410
MTSS,D,20190508,000000,259.0500000,260.8000000,257.0000000,260.2500000,1460320
MTSS,D,20190510,000000,258.9500000,259.7000000,254.5000000,255.4000000,1695520
MTSS,D,20190513,000000,255.5000000,257.8500000,254.2500000,255.5500000,1275760
MTSS,D,20190514,000000,255.5000000,257.3000000,253.7000000,255.4500000,1477510
MTSS,D,20190515,000000,255.6000000,256.3000000,253.2000000,255.1000000,1559550
MTSS,D,20190516,000000,255.1000000,256.5000000,253.8500000,254.5000000,1656850
MTSS,D,20190517,000000,254.1500000,254.1500000,251.2000000,253.2500000,2440890
MTSS,D,20190520,000000,253.2000000,254.9000000,251.3000000,253.1500000,1706720
MTSS,D,20190521,000000,253.2500000,254.2000000,251.7500000,252.6500000,1597380
MTSS,D,20190522,000000,252.6500000,254.5000000,251.9000000,253.8000000,1927020
MTSS,D,20190523,000000,254.0000000,258.9500000,253.4000000,258.6500000,3920300
MTSS,D,20190524,000000,260.0500000,261.9500000,256.2000000,256.7000000,3015590
MTSS,D,20190527,000000,257.0000000,258.4000000,256.4000000,258.2000000,604550
MTSS,D,20190528,000000,258.3000000,259.3500000,255.0500000,255.0500000,1810970
