TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
IMOEX,D,20190103,000000,2369.2000000,2387.2100000,2350.4100000,2375.6000000,23065788705
IMOEX,D,20190104,000000,2379.5800000,2406.5000000,2379.5800000,2406.5000000,19959820960
IMOEX,D,20190108,000000,2397.7700000,2403.6600000,2375.0100000,2389.6900000,26939659761
IMOEX,D,20190109,000000,2395.0600000,2414.1300000,2394.6300000,2414.1300000,36438416186
IMOEX,D,20190110,000000,2409.7000000,2434.1500000,2398.1600000,2434.1500000,34451721995
IMOEX,D,20190111,000000,2436.5800000,2448.1700000,2430.4500000,2444.4500000,36424668133
IMOEX,D,20190114,000000,2434.2600000,2440.1500000,2418.6500000,2440.1500000,25155039996
IMOEX,D,20190115,000000,2444.8000000,2457.3500000,2423.8600000,2439.5500000,33635616939
IMOEX,D,20190116,000000,2440.4700000,2446.1300000,2426.8000000,2434.6000000,32907264250
IMOEX,D,20190117,000000,2437.9900000,2447.6400000,2425.5100000,2447.6400000,37213378398
IMOEX,D,20190118,000000,2454.1900000,2473.6100000,2451.6500000,2473.6100000,40343793501
IMOEX,D,20190121,000000,2475.6900000,2481.8800000,2468.1800000,2468.2500000,27619025346
IMOEX,D,20190122,000000,2464.1600000,2469.8700000,2454.1900000,2468.7300000,33716589106
IMOEX,D,20190123,000000,2467.7800000,2493.0600000,2466.5900000,2491.4900000,39470414561
IMOEX,D,20190124,000000,2487.6500000,2494.0900000,2470.3000000,2482.7100000,49338802888
IMOEX,D,20190125,000000,2486.6800000,2498.2300000,2482.9900000,2498.2300000,36810095275
IMOEX,D,20190128,000000,2499.5400000,2502.7300000,2467.5000000,2476.8100000,33484046715
IMOEX,D,20190129,000000,2477.0800000,2501.6900000,2464.2500000,2498.3500000,36139908091
IMOEX,D,20190130,000000,2495.5800000,2513.7700000,2492.5200000,2511.8600000,37518582254
IMOEX,D,20190131,000000,2517.8900000,2536.2800000,2515.8600000,2521.1000000,49213875975
IMOEX,D,20190201,000000,2518.6700000,2531.5100000,2512.7600000,2521.7000000,35065274603
IMOEX,D,20190204,000000,2523.0400000,2537.4700000,2519.7900000,2523.5200000,26735197993
IMOEX,D,20190205,000000,2527.3800000,2549.6200000,2523.7800000,2547.2700000,31797859136
IMOEX,D,20190206,000000,2547.5300000,2551.9700000,2533.9200000,2539.7300000,29001686984
IMOEX,D,20190207,000000,2533.1800000,2540.4500000,2506.6000000,2509.8900000,38004832275
IMOEX,D,20190208,000000,2502.8800000,2511.2100000,2495.0000000,2502.8200000,29567612063
IMOEX,D,20190211,000000,2503.7600000,2521.8200000,2503.7600000,2510.2200000,29342767885
IMOEX,D,20190212,000000,2513.7000000,2535.6600000,2511.8200000,2533.3200000,35489709407
IMOEX,D,20190213,000000,2534.5700000,2535.9600000,2483.8100000,2485.7600000,47947396767
IMOEX,D,20190214,000000,2460.7000000,2475.5000000,2448.4100000,2460.8200000,67123856506
IMOEX,D,20190215,000000,2468.2700000,2490.1600000,2468.2700000,2490.1600000,41192184631
IMOEX,D,20190218,000000,2489.9600000,2494.4300000,2456.0100000,2472.4100000,34132355469
IMOEX,D,20190219,000000,2471.6600000,2480.2900000,2450.1700000,2458.5500000,32660348400
IMOEX,D,20190220,000000,2465.6700000,2487.8200000,2465.6700000,2487.8200000,36870678117
IMOEX,D,20190221,000000,2489.6700000,2494.0500000,2462.9200000,2470.2300000,34041725238
IMOEX,D,20190222,000000,2470.7500000,2490.6700000,2468.1400000,2488.6300000,26578408689
IMOEX,D,20190225,000000,2491.9800000,2506.9400000,2481.7300000,2494.6300000,35735569766
IMOEX,D,20190226,000000,2483.5700000,2494.0200000,2470.3500000,2494.0200000,31084467579
IMOEX,D,20190227,000000,2499.8500000,2502.5900000,2479.4400000,2490.6500000,32322738220
IMOEX,D,20190228,000000,2489.6000000,2490.5700000,2468.0600000,2485.2700000,39629723474
IMOEX,D,20190301,000000,2487.4400000,2494.8900000,2476.3500000,2478.0100000,29151058192
IMOEX,D,20190304,000000,2478.9100000,2483.2700000,2469.5000000,2473.7900000,24422972573
IMOEX,D,20190305,000000,2472.1900000,2473.7600000,2458.0700000,2466.2300000,29496259851
IMOEX,D,20190306,000000,2470.6900000,2497.0800000,2470.6900000,2494.0400000,33571749209
IMOEX,D,20190307,000000,2491.8300000,2492.6100000,2473.3100000,2476.6400000,30847186081
IMOEX,D,20190311,000000,2474.4500000,2474.5400000,2459.7800000,2465.9400000,32602490875
IMOEX,D,20190312,000000,2474.0600000,2479.4000000,2461.2600000,2468.2500000,28723043709
IMOEX,D,20190313,000000,2460.1400000,2470.6100000,2452.0900000,2470.6100000,43732949435
